SEGMENTID,ONSTREETNAME 1,FROMSTREETNAME,TOSTREETNAME,BOROUGH_CODE,WORK_START_DATE,WORK_END_DATE,PURPOSE
37996,E 87 ST    ,EAST END AVENUE,YORK AVENUE,M,2018-12-01 00:00:00,2018-12-10 23:58:59,OCCUPANCY OF SIDEWALK AS STIPULATED
37996,E 87 ST    ,EAST END AVENUE,YORK AVENUE,M,2018-12-01 00:00:00,2018-12-10 23:58:59,PLACE EQUIPMENT OTHER THAN CRANE OR SHOV
38760,W 133 ST,8 AVENUE,ST NICHOLAS AVENUE,M,2018-09-11 00:00:00,2018-12-10 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
2018,MARCY AV       ,SINCLAIR AVENUE,STAFFORD AVENUE,S,2018-10-23 12:32:22,2019-01-01 23:58:59,CONTRACT ROADWAY MILLING
38309,W 108 ST,COLUMBUS AVENUE,MANHATTAN AVENUE,M,2018-10-30 15:49:31,2018-12-31 23:59:59,DOT IN-HOUSE PAVING
38310,MANHATTAN AV       ,WEST  108 STREET,WEST  109 STREET,M,2018-10-30 15:45:30,2018-12-31 23:59:59,DOT IN-HOUSE PAVING
38311,W 106 ST,CENTRAL PARK WEST,MANHATTAN AVENUE,M,2018-10-30 15:51:24,2018-12-31 23:59:59,DOT IN-HOUSE PAVING
38445,12 AV       ,RIVERSIDE DRIVE,WEST  135 STREET,M,2018-10-30 15:01:51,2018-12-31 23:59:59,DOT IN-HOUSE PAVING
38462,W 112 ST  ,8 AVENUE,MANHATTAN AVENUE,M,2018-10-30 15:09:44,2018-12-31 23:59:59,DOT IN-HOUSE PAVING
257193,RICHMOND TER       ,BAYONNE BRIDGE,BAYONNE BRIDGE,S,2018-10-25 00:00:00,2018-11-25 23:58:59,PLACE CRANE OR SHOVEL ON STREET
257193,RICHMOND TER       ,BAYONNE BRIDGE,BAYONNE BRIDGE,S,2018-10-25 00:00:00,2018-11-25 23:58:59,PLACE EQUIPMENT OTHER THAN CRANE OR SHOV
257194,RICHMOND TER       ,MORNINGSTAR ROAD,BAYONNE BRIDGE,S,2018-10-25 00:00:00,2018-11-25 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
257194,RICHMOND TER       ,MORNINGSTAR ROAD,BAYONNE BRIDGE,S,2018-10-25 00:00:00,2018-11-25 23:58:59,OCCUPANCY OF SIDEWALK AS STIPULATED
257194,RICHMOND TER       ,MORNINGSTAR ROAD,BAYONNE BRIDGE,S,2018-10-25 00:00:00,2018-11-25 23:58:59,PLACE CRANE OR SHOVEL ON STREET
257194,RICHMOND TER       ,MORNINGSTAR ROAD,BAYONNE BRIDGE,S,2018-10-25 00:00:00,2018-11-25 23:58:59,PLACE EQUIPMENT OTHER THAN CRANE OR SHOV
44345,OLIVE ST       ,GRAND STREET,POWERS STREET,B,2018-11-10 00:00:00,2018-12-11 23:58:59,OCCUPANCY OF SIDEWALK AS STIPULATED
46446,SACKMAN ST       ,HEGEMAN AVENUE,NEW LOTS AVENUE,B,2018-10-03 14:58:16,2019-01-01 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
47256,SNEDIKER AV       ,DUMONT AVENUE,LIVONIA AVENUE,B,2018-11-21 00:00:00,2019-01-01 23:58:59,OCCUPANCY OF SIDEWALK AS STIPULATED
44411,MELROSE ST       ,EVERGREEN AVENUE,STANWIX STREET,B,2018-12-01 00:00:00,2019-01-02 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
44411,MELROSE ST       ,EVERGREEN AVENUE,STANWIX STREET,B,2018-12-01 00:00:00,2019-01-02 23:58:59,PLACE EQUIPMENT OTHER THAN CRANE OR SHOV
89080,E 223 ST     ,BARNES AVENUE,BRONXWOOD AVENUE,X,2018-11-01 00:00:00,2018-11-03 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
45334,54 ST       ,ARNOLD AVENUE,NURGE AVENUE,Q,2018-09-24 00:00:00,2018-12-14 23:59:59,DOT IN-HOUSE MILLING
89080,E 223 ST     ,BARNES AVENUE,BRONXWOOD AVENUE,X,2018-11-01 00:00:00,2018-11-03 23:58:59,OCCUPANCY OF SIDEWALK AS STIPULATED
89080,E 223 ST     ,BARNES AVENUE,BRONXWOOD AVENUE,X,2018-11-01 00:00:00,2018-11-03 23:58:59,PLACE CRANE OR SHOVEL ON STREET
272716,2 ST       ,54 AVENUE,BODY OF WATER,Q,2018-11-09 12:49:34,2018-12-20 23:58:59,CROSSING SIDEWALK
49177,65 PL       ,68 AVENUE,DEAD END,Q,2018-12-14 00:00:00,2018-12-25 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
48877,FOREST AV       ,DECATUR STREET,SUMMERFIELD STREET,Q,2018-09-17 00:00:00,2018-12-14 23:59:59,DOT IN-HOUSE PAVING
49166,CENTRAL AV       ,65 PLACE,65 STREET,Q,2018-09-24 00:00:00,2018-12-14 23:59:59,DOT IN-HOUSE MILLING
49166,CENTRAL AV       ,65 PLACE,65 STREET,Q,2018-09-24 00:00:00,2018-12-14 23:59:59,DOT IN-HOUSE PAVING
49172,CENTRAL AV       ,65 PLACE,66 STREET,Q,2018-09-24 00:00:00,2018-12-14 23:59:59,DOT IN-HOUSE MILLING
49172,CENTRAL AV       ,65 PLACE,66 STREET,Q,2018-09-24 00:00:00,2018-12-14 23:59:59,DOT IN-HOUSE PAVING
68497,1 ST       ,26 AVENUE,27 AVENUE,Q,2018-09-27 00:00:00,2018-11-14 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
68497,1 ST       ,26 AVENUE,27 AVENUE,Q,2018-09-27 00:00:00,2018-11-14 23:58:59,OCCUPANCY OF SIDEWALK AS STIPULATED
68497,1 ST       ,26 AVENUE,27 AVENUE,Q,2018-09-27 00:00:00,2018-11-14 23:58:59,OPEN SIDEWALK TO INSTALL FOUNDATION
68498,26 AV       ,1 STREET,2 STREET,Q,2018-09-27 00:00:00,2018-11-14 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
68498,26 AV       ,1 STREET,2 STREET,Q,2018-09-27 00:00:00,2018-11-14 23:58:59,OCCUPANCY OF SIDEWALK AS STIPULATED
68498,26 AV       ,1 STREET,2 STREET,Q,2018-09-27 00:00:00,2018-11-14 23:58:59,PLACE EQUIPMENT OTHER THAN CRANE OR SHOV
293753,W 10 ST,BLEECKER STREET,WEST    4 STREET,M,2018-11-13 07:13:06,2019-01-01 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
293820,W 123 ST,AMSTERDAM AVENUE,BROADWAY,M,2018-10-30 15:17:04,2018-12-31 23:59:59,DOT IN-HOUSE PAVING
294395,W 102 ST,CENTRAL PARK WEST,MANHATTAN AVENUE,M,2018-10-30 15:56:47,2018-12-31 23:59:59,DOT IN-HOUSE PAVING
294400,W 102 ST,CENTRAL PARK WEST,MANHATTAN AVENUE,M,2018-10-30 15:56:47,2018-12-31 23:59:59,DOT IN-HOUSE PAVING
45325,54 ST       ,FLUSHING AVENUE,NURGE AVENUE,Q,2018-09-24 00:00:00,2018-12-14 23:59:59,DOT IN-HOUSE MILLING
45264,MYRTLE AV       ,GATES AVENUE,PALMETTO STREET,B,2018-11-23 00:00:00,2018-12-24 23:58:59,PLACE MATERIAL ON STREET
45270,PALMETTO ST       ,MYRTLE AVENUE,ST NICHOLAS AVENUE,Q,2018-11-23 00:00:00,2018-12-24 23:58:59,PLACE MATERIAL ON STREET
45270,PALMETTO ST       ,MYRTLE AVENUE,ST NICHOLAS AVENUE,Q,2018-11-23 00:00:00,2018-12-24 23:58:59,RAPID TRANSIT CONSTRUCT/ ALTERATION
62094,PINSON ST       ,BIRDSALL AVENUE,NAMEOKE AVENUE,Q,2018-09-11 09:36:03,2018-12-10 23:58:59,DEP CONTRACTOR MAJOR INSTALLATION SEWER
67849,43 ST       ,BARNETT AVENUE,LONG ISLAND RAILROAD,Q,2018-11-28 14:25:10,2018-12-10 23:58:59,RAPID TRANSIT CONSTRUCT/ ALTERATION
67849,43 ST       ,BARNETT AVENUE,LONG ISLAND RAILROAD,Q,2018-11-28 14:25:10,2018-12-10 23:58:59,TEMPORARY PEDESTRIAN WALK
67849,43 ST       ,BARNETT AVENUE,LONG ISLAND RAILROAD,Q,2018-11-28 14:25:11,2018-12-10 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
67849,43 ST       ,BARNETT AVENUE,LONG ISLAND RAILROAD,Q,2018-11-28 14:25:11,2018-12-10 23:58:59,OCCUPANCY OF SIDEWALK AS STIPULATED
67849,43 ST       ,BARNETT AVENUE,LONG ISLAND RAILROAD,Q,2018-11-28 14:25:12,2018-12-10 23:58:59,PLACE EQUIPMENT OTHER THAN CRANE OR SHOV
67849,43 ST       ,BARNETT AVENUE,LONG ISLAND RAILROAD,Q,2018-11-28 14:25:12,2018-12-10 23:58:59,TEMPORARY CONSTRUCTION SIGNS/MARKINGS
67852,43 ST       ,37 AVENUE,LONG ISLAND RAILROAD,Q,2018-11-28 14:25:06,2018-12-10 23:58:59,RAPID TRANSIT CONSTRUCT/ ALTERATION
67852,43 ST       ,37 AVENUE,LONG ISLAND RAILROAD,Q,2018-11-28 14:25:07,2018-12-10 23:58:59,TEMPORARY PEDESTRIAN WALK
67852,43 ST       ,37 AVENUE,LONG ISLAND RAILROAD,Q,2018-11-28 14:25:08,2018-12-10 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
67852,43 ST       ,37 AVENUE,LONG ISLAND RAILROAD,Q,2018-11-28 14:25:08,2018-12-10 23:58:59,OCCUPANCY OF SIDEWALK AS STIPULATED
67852,43 ST       ,37 AVENUE,LONG ISLAND RAILROAD,Q,2018-11-28 14:25:09,2018-12-10 23:58:59,PLACE EQUIPMENT OTHER THAN CRANE OR SHOV
67852,43 ST       ,37 AVENUE,LONG ISLAND RAILROAD,Q,2018-11-28 14:25:09,2018-12-10 23:58:59,TEMPORARY CONSTRUCTION SIGNS/MARKINGS
74590,IRELAND ST       ,51 AVENUE,KNEELAND AVENUE,Q,2018-12-17 09:50:51,2019-03-16 23:58:59,DEP CONTRACTOR MAJOR INSTALLATION SEWER
70649,W 155 ST,8 AVENUE,HARLEM RIVER DRIVE,M,2018-10-15 10:09:48,2018-12-31 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
33398,11 AV       ,WEST   25 STREET,WEST   26 STREET,M,2018-10-30 16:09:08,2018-12-31 23:59:59,DOT IN-HOUSE PAVING
70206,BERGEN AV       ,EAST  152 STREET,WESTCHESTER AVENUE,X,2018-12-02 00:00:00,2019-01-01 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
70206,BERGEN AV       ,EAST  152 STREET,WESTCHESTER AVENUE,X,2018-12-02 00:00:00,2019-01-01 23:58:59,PLACE CRANE OR SHOVEL ON STREET
70649,W 155 ST,HARLEM RIVER DRIVE,EDGECOMBE AVENUE,M,2018-10-13 00:00:00,2019-01-01 23:58:59,OCCUPANCY OF SIDEWALK AS STIPULATED
70705,FT WASHINGTON AV      ,WEST  165 STREET,WEST  168 STREET,M,2018-12-13 00:00:00,2018-12-16 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
69979,SHERIDAN AV       ,EAST  153 STREET,EAST  156 STREET,X,2018-12-08 00:00:00,2018-12-17 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
69979,SHERIDAN AV       ,EAST  153 STREET,EAST  156 STREET,X,2018-12-08 00:00:00,2018-12-17 23:58:59,PLACE CRANE OR SHOVEL ON STREET
85315,BOLTON AV       ,RANDALL AVENUE,SEWARD AVENUE,X,2018-11-06 12:59:11,2018-12-10 23:58:59,PLACE CRANE OR SHOVEL ON STREET
69198,E 126 ST     ,3 AVENUE,LEXINGTON AVENUE,M,2018-11-17 00:00:00,2018-11-19 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
69198,E 126 ST     ,3 AVENUE,LEXINGTON AVENUE,M,2018-11-17 00:00:00,2018-11-19 23:58:59,OCCUPANCY OF SIDEWALK AS STIPULATED
69198,E 126 ST     ,3 AVENUE,LEXINGTON AVENUE,M,2018-11-17 00:00:00,2018-11-19 23:58:59,PLACE CRANE OR SHOVEL ON STREET
69842,E 151 ST     ,CEDAR LANE,WALTON AVENUE,X,2018-11-17 00:00:00,2018-11-19 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
69842,E 151 ST     ,CEDAR LANE,WALTON AVENUE,X,2018-11-17 00:00:00,2018-11-19 23:58:59,PLACE CRANE OR SHOVEL ON STREET
11438,WOODDALE AV       ,BEND,DEAD END,S,2018-11-19 00:00:00,2018-12-19 23:58:59,REPAIR GAS - PROTECTED
67640,33 ST       ,36 AVENUE,37 AVENUE,Q,2018-11-17 00:00:00,2018-11-26 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
67640,33 ST       ,36 AVENUE,37 AVENUE,Q,2018-11-17 00:00:00,2018-11-26 23:58:59,PLACE CRANE OR SHOVEL ON STREET
67918,30 ST       ,30 AVENUE,NEWTOWN AVENUE,Q,2018-11-15 00:00:00,2018-12-20 23:58:59,D.D.C. CONTRACTOR MAJOR RECONSTRUCTION
674,BOSCOMBE AV       ,W SHORE EXPRESSWAY NB EXIT    1,W SHORE EXPWY NB EN BOSCOMBE AVE,S,2018-09-14 12:33:12,2018-12-12 23:58:59,CONTRACT ROADWAY MILLING-PROTECTED
48878,SUMMERFIELD ST       ,FOREST AVENUE,MYRTLE AVENUE,Q,2018-09-17 00:00:00,2018-12-14 23:59:59,DOT IN-HOUSE MILLING
48957,CLOVER PL       ,57 STREET,CYPRESS AVENUE,Q,2018-09-17 00:00:00,2018-12-14 23:59:59,DOT IN-HOUSE MILLING
48957,CLOVER PL       ,57 STREET,CYPRESS AVENUE,Q,2018-09-17 00:00:00,2018-12-14 23:59:59,DOT IN-HOUSE PAVING
49076,65 LA       ,ADMIRAL AVENUE,METROPOLITAN AVENUE,Q,2018-09-24 00:00:00,2018-12-14 23:59:59,DOT IN-HOUSE PAVING
49092,VERMONT PL       ,JACKIE ROBINSON PKWY EB ET    2,JACKIE ROBINSON PKWY EB ET    2,Q,2018-09-17 00:00:00,2018-12-14 23:59:59,DOT IN-HOUSE MILLING
49092,VERMONT PL       ,JACKIE ROBINSON PKWY EB ET    2,JACKIE ROBINSON PKWY EB ET    2,Q,2018-09-17 00:00:00,2018-12-14 23:59:59,DOT IN-HOUSE PAVING
49156,CENTRAL AV       ,64 PLACE,65 STREET,Q,2018-09-24 00:00:00,2018-12-14 23:59:59,DOT IN-HOUSE MILLING
185296,243 ST       ,93 AVENUE,JAMAICA AVENUE,Q,2018-12-27 11:40:52,2019-03-26 23:58:59,D.D.C. CONTRACTOR MAJOR RECONSTRUCTION
67208,29 ST       ,47 AVENUE,SKILLMAN AVENUE,Q,2018-11-30 14:44:10,2019-01-01 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
255627,FITZGERALD AV       ,MORRIS PLACE,NELSON AVENUE,S,2018-11-12 00:00:00,2018-12-12 23:58:59,REPAIR GAS
54941,LIBERTY AV       ,121 STREET,122 STREET,Q,2018-10-22 00:00:00,2018-12-14 23:59:59,DOT IN-HOUSE PAVING
54941,LIBERTY AV       ,120 STREET,121 STREET,Q,2018-10-24 14:10:17,2018-12-14 23:59:59,DOT IN-HOUSE PAVING
54943,LIBERTY AV       ,122 STREET,123 STREET,Q,2018-10-24 14:10:21,2018-12-14 23:59:59,DOT IN-HOUSE PAVING
54945,LIBERTY AV       ,122 STREET,123 STREET,Q,2018-10-15 14:14:38,2018-12-14 23:59:59,DOT IN-HOUSE PAVING
54945,LIBERTY AV       ,123 STREET,123 STREET,Q,2018-10-15 14:14:39,2018-12-14 23:59:59,DOT IN-HOUSE PAVING
54945,LIBERTY AV       ,123 STREET,123 STREET,Q,2018-10-22 00:00:00,2018-12-14 23:59:59,DOT IN-HOUSE PAVING
54945,LIBERTY AV       ,122 STREET,123 STREET,Q,2018-10-24 14:10:21,2018-12-14 23:59:59,DOT IN-HOUSE PAVING
54945,LIBERTY AV       ,123 STREET,123 STREET,Q,2018-10-24 14:10:22,2018-12-14 23:59:59,DOT IN-HOUSE PAVING
59765,MERRILL ST       ,124 AVENUE,BAISLEY BOULEVARD,Q,2018-11-12 00:00:00,2019-01-01 23:58:59,D.D.C. CONTRACTOR MAJOR RECONSTRUCTION
69045,LEXINGTON AV       ,EAST  116 STREET,EAST  117 STREET,M,2018-10-30 15:35:43,2018-12-31 23:59:59,DOT IN-HOUSE PAVING
69057,MADISON AV       ,EAST  121 STREET,EAST  122 STREET,M,2018-10-30 15:37:08,2018-12-31 23:59:59,DOT IN-HOUSE PAVING
69072,MADISON AV       ,EAST  122 STREET,EAST  123 STREET,M,2018-10-30 15:37:09,2018-12-31 23:59:59,DOT IN-HOUSE PAVING
59843,FARMERS BLVD,144 AVENUE,144 ROAD,Q,2018-10-15 14:11:12,2018-12-14 23:59:59,DOT IN-HOUSE PAVING
59887,FARMERS BLVD,140 AVENUE,140 AVENUE,Q,2018-10-15 14:11:04,2018-12-14 23:59:59,DOT IN-HOUSE PAVING
59887,FARMERS BLVD,140 AVENUE,142 AVENUE,Q,2018-10-15 14:11:05,2018-12-14 23:59:59,DOT IN-HOUSE PAVING
59887,FARMERS BLVD,139 ROAD,140 AVENUE,Q,2018-10-15 14:12:50,2018-12-14 23:59:59,DOT IN-HOUSE PAVING
9004910,BOND ST       ,BALTIC STREET,BUTLER STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
9004910,BOND ST       ,BALTIC STREET,BUTLER STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,OCCUPANCY OF SIDEWALK AS STIPULATED
9004910,BOND ST       ,BALTIC STREET,BUTLER STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,PLACE CRANE OR SHOVEL ON STREET
9004911,BOND ST       ,BALTIC STREET,BUTLER STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
9004911,BOND ST       ,BALTIC STREET,BUTLER STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,OCCUPANCY OF SIDEWALK AS STIPULATED
9004911,BOND ST       ,BALTIC STREET,BUTLER STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,PLACE CRANE OR SHOVEL ON STREET
9004912,BOND ST       ,BALTIC STREET,BUTLER STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
9004912,BOND ST       ,BALTIC STREET,BUTLER STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,OCCUPANCY OF SIDEWALK AS STIPULATED
9004912,BOND ST       ,BALTIC STREET,BUTLER STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,PLACE CRANE OR SHOVEL ON STREET
9004913,BOND ST       ,BALTIC STREET,BUTLER STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
9004913,BOND ST       ,BALTIC STREET,BUTLER STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,OCCUPANCY OF SIDEWALK AS STIPULATED
9004913,BOND ST       ,BALTIC STREET,BUTLER STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,PLACE CRANE OR SHOVEL ON STREET
192287,NEVINS ST       ,FLATBUSH AVENUE,LIVINGSTON STREET,B,2018-12-17 00:00:00,2019-03-17 23:58:59,PLACE EQUIPMENT OTHER THAN CRANE OR SHOV
89401,E 242 ST     ,BRONX BOULEVARD,CARPENTER AVENUE,X,2018-10-18 10:11:29,2019-01-15 23:59:59,DOT IN-HOUSE PAVING
89415,E 242 ST     ,RICHARDSON AVENUE,WHITE PLAINS ROAD,X,2018-10-18 10:11:37,2019-01-15 23:59:59,DOT IN-HOUSE PAVING
9006475,BOND ST       ,BUTLER STREET,DOUGLASS STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
9006475,BOND ST       ,BUTLER STREET,DOUGLASS STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,OCCUPANCY OF SIDEWALK AS STIPULATED
9006475,BOND ST       ,BUTLER STREET,DOUGLASS STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,PLACE CRANE OR SHOVEL ON STREET
9006477,BOND ST       ,BUTLER STREET,DOUGLASS STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
9006477,BOND ST       ,BUTLER STREET,DOUGLASS STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,OCCUPANCY OF SIDEWALK AS STIPULATED
9006477,BOND ST       ,BUTLER STREET,DOUGLASS STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,PLACE CRANE OR SHOVEL ON STREET
9006478,BOND ST       ,BUTLER STREET,DOUGLASS STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
9006478,BOND ST       ,BUTLER STREET,DOUGLASS STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,OCCUPANCY OF SIDEWALK AS STIPULATED
9006478,BOND ST       ,BUTLER STREET,DOUGLASS STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,PLACE CRANE OR SHOVEL ON STREET
9006479,BOND ST       ,BUTLER STREET,DOUGLASS STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
9006479,BOND ST       ,BUTLER STREET,DOUGLASS STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,OCCUPANCY OF SIDEWALK AS STIPULATED
9006479,BOND ST       ,BUTLER STREET,DOUGLASS STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,PLACE CRANE OR SHOVEL ON STREET
9006480,BOND ST       ,BUTLER STREET,DOUGLASS STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
9006480,BOND ST       ,BUTLER STREET,DOUGLASS STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,OCCUPANCY OF SIDEWALK AS STIPULATED
9006480,BOND ST       ,BUTLER STREET,DOUGLASS STREET,B,2018-11-05 00:00:00,2018-11-08 23:58:59,PLACE CRANE OR SHOVEL ON STREET
75306,56 AV       ,90 STREET,JUSTICE AVENUE,Q,2018-09-03 00:00:00,2018-12-02 23:58:59,CONTRACT ROADWAY MILLING
76507,87 ST       ,30 AVENUE,31 AVENUE,Q,2018-09-03 00:00:00,2018-12-02 23:58:59,CONTRACT ROADWAY MILLING
80829,GREYSTONE AV       ,WEST  236 STREET,WEST  238 STREET,X,2018-11-30 10:55:13,2018-12-02 23:58:59,D.D.C. CONTRACTOR MAJOR RECONSTRUCTION
80838,GREYSTONE AV       ,WEST  238 STREET,WEST  240 STREET,X,2018-11-30 10:55:14,2018-12-02 23:58:59,D.D.C. CONTRACTOR MAJOR RECONSTRUCTION
80856,GREYSTONE AV       ,WEST  240 STREET,WEST  242 STREET,X,2018-11-30 10:55:15,2018-12-02 23:58:59,D.D.C. CONTRACTOR MAJOR RECONSTRUCTION
29519,LINCOLN PL       ,BEDFORD AVENUE,ROGERS AVENUE,B,2018-12-17 00:00:00,2019-03-17 23:58:59,OCCUPANCY OF SIDEWALK AS STIPULATED
30834,SPENCER ST       ,DE KALB AVENUE,WILLOUGHBY AVENUE,B,2018-12-17 00:00:00,2019-03-17 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
30834,SPENCER ST       ,DE KALB AVENUE,WILLOUGHBY AVENUE,B,2018-12-17 00:00:00,2019-03-17 23:58:59,PLACE CRANE OR SHOVEL ON STREET
9640,HOLBERNT CT       ,DEAD END,JEWETT AVENUE,S,2018-08-11 00:00:00,2018-11-08 23:58:59,MAJOR INSTALLATION - GAS
71413,E 164 ST     ,JEROME AVENUE,NYCTA SUBWAY,X,2018-11-09 00:00:00,2018-12-03 23:58:59,RAPID TRANSIT CONSTRUCT/ ALTERATION
70649,W 155 ST,HARLEM RIVER DRIVE,EDGECOMBE AVENUE,M,2018-10-15 10:09:44,2018-12-31 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
7143,ST ANDREWS ROAD      ,AULTMAN AVENUE,DEAD END,S,2018-10-23 10:43:11,2019-01-01 23:58:59,CONTRACT ROADWAY MILLING
7148,ST ANDREWS ROAD      ,ASCOT AVENUE,DEAD END,S,2018-10-23 10:43:10,2019-01-01 23:58:59,CONTRACT ROADWAY MILLING
71388,E 157 ST     ,GERARD AVENUE,NYCTA SUBWAY,X,2018-09-06 14:59:45,2018-12-04 23:59:59,DOT IN-HOUSE PAVING
86515,VAN NEST AV      ,HONE AVENUE,LURTING AVENUE,X,2018-10-12 07:39:29,2019-01-09 23:59:59,DOT IN-HOUSE PAVING
86517,VAN NEST AV      ,HAIGHT AVENUE,LURTING AVENUE,X,2018-10-12 07:39:31,2019-01-09 23:59:59,DOT IN-HOUSE PAVING
86517,VAN NEST AV      ,HAIGHT AVENUE,LURTING AVENUE,X,2018-09-24 00:00:00,2018-12-23 23:58:59,CONTRACT ROADWAY MILLING
86667,VAN NEST AV      ,HAIGHT AVENUE,TOMLINSON AVENUE,X,2018-09-24 00:00:00,2018-12-23 23:58:59,CONTRACT ROADWAY MILLING
89259,FURMAN AV       ,EAST  239 STREET,NEREID AVENUE,X,2018-10-22 00:00:00,2019-01-01 23:58:59,CONTRACT ROADWAY MILLING
89247,MATILDA AV       ,EAST  239 STREET,NEREID AVENUE,X,2018-10-25 14:24:29,2019-01-22 23:59:59,DOT IN-HOUSE PAVING
89248,E 237 ST     ,FURMAN AVENUE,NYCTA SUBWAY,X,2018-11-26 14:13:25,2019-02-21 23:59:59,DOT IN-HOUSE PAVING
89252,E 237 ST     ,BYRON AVENUE,FURMAN AVENUE,X,2018-11-26 14:13:26,2019-02-21 23:59:59,DOT IN-HOUSE PAVING
89254,NEREID AV       ,FURMAN AVENUE,NYCTA SUBWAY,X,2018-11-26 14:11:59,2019-02-22 23:59:59,DOT IN-HOUSE PAVING
163526,E 27 ST    ,AVENUE O,AVENUE P,B,2018-11-07 00:00:00,2018-11-09 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
163526,E 27 ST    ,AVENUE O,AVENUE P,B,2018-11-07 00:00:00,2018-11-09 23:58:59,PLACE CRANE OR SHOVEL ON STREET
163527,E 27 ST    ,AVENUE O,AVENUE P,B,2018-11-07 00:00:00,2018-11-09 23:58:59,OCCUPANCY OF ROADWAY AS STIPULATED
90743,164 ST       ,82 ROAD,GOETHALS AVENUE,Q,2018-10-15 10:43:28,2018-11-18 23:59:59,DOT IN-HOUSE PAVING
90745,164 ST       ,81 AVENUE,GOETHALS AVENUE,Q,2018-10-15 10:43:27,2018-11-18 23:59:59,DOT IN-HOUSE PAVING
71580,GERARD AV       ,EAST  162 STREET,EAST  164 STREET,X,2018-09-06 14:55:42,2018-12-03 23:59:59,DOT IN-HOUSE PAVING
71596,GERARD AV       ,EAST  164 STREET,EAST  165 STREET,X,2018-09-06 14:55:43,2018-12-03 23:59:59,DOT IN-HOUSE PAVING
7148,ST ANDREWS ROAD      ,AULTMAN AVENUE,DEAD END,S,2018-10-23 10:43:11,2019-01-01 23:58:59,CONTRACT ROADWAY MILLING
9004920,E 99 ST    ,2 AVENUE,3 AVENUE,M,2018-10-30 15:42:22,2018-12-31 23:59:59,DOT IN-HOUSE PAVING
9004924,E 99 ST    ,2 AVENUE,3 AVENUE,M,2018-10-30 15:42:22,2018-12-31 23:59:59,DOT IN-HOUSE PAVING
71575,WALTON AV       ,EAST  157 STREET,EAST  158 STREET,X,2018-09-06 14:56:48,2018-12-04 23:59:59,DOT IN-HOUSE PAVING
